comment,comment_id,source
"""Baho nyo""","""10156197367259453_122553291737892""",INQUIRER
"""naa npod c mr rally reyes!""","""10156197367259453_122553295071225""",INQUIRER
"""Nasusuklam mukha niyo""","""10156197367259453_122553308404557""",INQUIRER
"""Hahahahahahahhahaha""","""10156197367259453_147187339217007""",INQUIRER
"""Hajjajajajjajah \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02""","""10156197367259453_147187342550340""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_2040985089466012""",INQUIRER
"""ingat kyo jan sa mga dutard na nanggugulo gobless""","""10156197367259453_2040985099466011""",INQUIRER
"""Dios ko lord ang commentator nyo parang adik\ud83d\ude21""","""10156197367259453_147187355883672""",INQUIRER
"""Yung organizer nyo tinakbo na nag pambayad sa inyo!!!hahahaha....mga bayaran!!!!\ud83d\ude20\ud83d\ude20\ud83d\ude20\ud83d\ude20\ud83d\ude20""","""10156197367259453_122553321737889""",INQUIRER
"""MAKI, BAKA,, PANSIT, KALABAW CHICKEN PORO MASARAP""","""10156197367259453_147187362550338""",INQUIRER
"""Dami adik sa mundo""","""10156197367259453_147187369217004""",INQUIRER
"""mga bayaran ulol\ud83d\udc7f\ud83d\ude21\ud83d\ude21""","""10156197367259453_122553331737888""",INQUIRER
"""Punta kayo mindanao""","""10156197367259453_2040985109466010""",INQUIRER
"""go maute go""","""10156197367259453_147187375883670""",INQUIRER
"""Mga sabog!!!!\ud83d\ude20\ud83d\ude20\ud83d\ude20""","""10156197367259453_147187379217003""",INQUIRER
"""Mga bugok... anong US Duterte?""","""10156197367259453_2040985116132676""",INQUIRER
"""MABUHAY ANG MGA URANGGUTAN!!!!""","""10156197367259453_152861201975742""",INQUIRER
"""wahaha""","""10156197367259453_2040985139466007""",INQUIRER
"""Du30 pa rin....""","""10156197367259453_147187392550335""",INQUIRER
"""Mamaya may aatakihin  sa inyo jan hahaha""","""10156197367259453_152861208642408""",INQUIRER
"""MGA BUGOK.""","""10156197367259453_2040985142799340""",INQUIRER
"""Abante para magmukhang madami kau""","""10156197367259453_122553341737887""",INQUIRER
"""Hahaha mga bayaran""","""10156197367259453_147187399217001""",INQUIRER
"""Mga Dutertards malapit na ang KARMA nyo. Hindi kayo ang madadale kundi ang mahal nyo sa buhay!""","""10156197367259453_2040985152799339""",INQUIRER
"""abante kayo para marami tignan hahahaha""","""10156197367259453_152861218642407""",INQUIRER
"""Mabuhay Anakbayad!mabuhay bayadmuna!!""","""10156197367259453_2040985172799337""",INQUIRER
"""hoy mag buang Ang pera na nakukuha niyo jan.,galing sa gobyerno""","""10156197367259453_118737085479600""",INQUIRER
"""#DuterteResign""","""10156197367259453_147187419216999""",INQUIRER
"""Nkikita n ninyo na walang puwang sa Pilipino ang diktador na administration katulad ni DUTERTE. Simula pa yan.""","""10156197367259453_118737098812932""",INQUIRER
"""Nadia cha SHUT UP""","""10156197367259453_122553365071218""",INQUIRER
"""Mga  ongoy""","""10156197367259453_122553368404551""",INQUIRER
"""Mqgkano talent nyo?""","""10156197367259453_152861228642406""",INQUIRER
"""Mau  pa mag puyo kay wla japon mo mahimo dute30 japon me.""","""10156197367259453_118737115479597""",INQUIRER
"""Mabuhay ang Mga dds""","""10156197367259453_118737122146263""",INQUIRER
"""Go duterte""","""10156197367259453_147187449216996""",INQUIRER
"""Mga adik""","""10156197367259453_152861248642404""",INQUIRER
"""Mga adikkkkkkkkk uweeee""","""10156197367259453_2040985206132667""",INQUIRER
"""Ang daming bayaran""","""10156197367259453_118737138812928""",INQUIRER
"""Baho nyo""","""10156197367259453_122553388404549""",INQUIRER
"""MGA TAXPAYERS MONEY NA NMAN NA NINAKAW PARA GASTUSAN YAN RALLY NA YAN..KAWAWANG MGA WLANG KAMUWANG MUWANG NA HINAKOT NILA PARA SUMALI SA RALLY NA YAN...SIGE SIGAW PA..PAGBUTIHIN NYO LNG ANG PAGMEMORIZE NG MGA SCRIPT NA ISISIGAW NYO PARA MERON SILBI YUN BINAYAD SA INYO""","""10156197367259453_152861271975735""",INQUIRER
"""Yung nasa likuran daw umabante walang tao sa harap""","""10156197367259453_118737145479594""",INQUIRER
"""Duterte DIKTADOR!""","""10156197367259453_122553395071215""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_147187462550328""",INQUIRER
"""Mga sabog""","""10156197367259453_147187465883661""",INQUIRER
"""otot nyo""","""10156197367259453_1953126171621295""",INQUIRER
"""MARAMING SHABU TINIRA NG TROPANG ITO.""","""10156197367259453_1953126181621294""",INQUIRER
"""Laki ng budget""","""10156197367259453_147187489216992""",INQUIRER
"""Sa totoo lang wla kayo naging gustong presidente,sayang wala ako 5,000 di ako nakasama""","""10156197367259453_147187492550325""",INQUIRER
"""mga salot ng pilipinas mga bayaran sa rally nlang lagi nakoha ng ikinabubuhay""","""10156197367259453_1953126194954626""",INQUIRER
"""PAGHILUM OI""","""10156197367259453_118737162146259""",INQUIRER
"""Mga kadds may pakain si mayor sa caloocan!""","""10156197367259453_152861315309064""",INQUIRER
"""Magkano bayad""","""10156197367259453_118737168812925""",INQUIRER
"""hahahha""","""10156197367259453_118737175479591""",INQUIRER
"""Mga adik lahat yan""","""10156197367259453_122553425071212""",INQUIRER
"""Tatay parang awa mna pahinga na ikaw hahahahhajjajha""","""10156197367259453_1953126231621289""",INQUIRER
"""SABA DIHA DAI?? LAMLAM LANG MO...TAGA MINDANAO BA KAYO???\nMGA MOSMOS PERA ANG KATAPAT!!!GRRRRRRRRRRRRRR!!""","""10156197367259453_147187509216990""",INQUIRER
"""Duterte... duterte... duterte""","""10156197367259453_147187512550323""",INQUIRER
"""6.4b na shabu asan na???""","""10156197367259453_2040985292799325""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_118737192146256""",INQUIRER
"""Mga baliw\ud83d\ude02\ud83d\ude02\ud83d\ude02""","""10156197367259453_2040985302799324""",INQUIRER
"""Wala na kayung kita sa shabu nyo""","""10156197367259453_2040985306132657""",INQUIRER
"""Si tatang mukhang adik lng""","""10156197367259453_118737218812920""",INQUIRER
"""MAKI, BAKA, BEEF LOAF SARAP GUTOM NA AKO""","""10156197367259453_122553445071210""",INQUIRER
"""Baho nyo""","""10156197367259453_122553448404543""",INQUIRER
"""https://www.facebook.com/Tractor-Tochan-478502349019756/?hc_ref=ARTUbpDh1NyXs9zZ2RFAVHBgxI1aPItQPmKEFRAaOSjNxPv14q3nR78iY6s-SWqsCTs&fref=nf""","""10156197367259453_147187542550320""",INQUIRER
"""DAPAT OUST DUTAE NA..""","""10156197367259453_1953126271621285""",INQUIRER
"""pati mga katutubo nagagamit nyong lasunin ang utak.. hoy ungas wala kang alam.. tumigil sa kaka sigaw mo. tomulong ka nalang sa bansa para umangat tayo.. isa kayong mga aktibistang polpol..""","""10156197367259453_152861341975728""",INQUIRER
"""BAYARAN""","""10156197367259453_152861345309061""",INQUIRER
"""#duterte+""","""10156197367259453_2040985322799322""",INQUIRER
"""pasalamat nga kayo ginawang holiday ni Duterte ang rally ngayon kc kong hindi baka langawin ang rally niyo""","""10156197367259453_118737228812919""",INQUIRER
"""Khit anong gawin nyo wla kyong magwa tudo suporta kmi ky prrd""","""10156197367259453_147187565883651""",INQUIRER
"""miss gibayaran ka sa gobyerno y nga ngsingit ka dha!""","""10156197367259453_152861371975725""",INQUIRER
"""Duterte sinungaling..!""","""10156197367259453_2040985339465987""",INQUIRER
"""Dyos ko po ano ba talaga ang tama kailan ba tayo magkakaisa,tama ba yan.""","""10156197367259453_122553485071206""",INQUIRER
"""Abante na daw Kay magbigay na nagpera hehehehehe""","""10156197367259453_152861385309057""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_1953126334954612""",INQUIRER
"""\ud83d\udc4a\ud83c\udffb\ud83d\udc4a\ud83c\udffb\ud83d\udc4a\ud83c\udffb\ud83d\udc4a\ud83c\udffb\ud83d\udc4a\ud83c\udffb\ud83d\udc4a\ud83c\udffb""","""10156197367259453_1953126338287945""",INQUIRER
"""itutoloy kontra druga go2 duterte gusto namin araw2 may mamatay sa druga""","""10156197367259453_2040985349465986""",INQUIRER
"""Resign mukha mo \ud83d\ude35\ud83d\ude35""","""10156197367259453_152861398642389""",INQUIRER
"""Nandyan na naman ang salitang US-DUTERTE. Ayaw nga duterte sa US diba? Martial law na ngayon na!!!""","""10156197367259453_152861405309055""",INQUIRER
"""https://www.facebook.com/Tractor-Tochan-478502349019756/?hc_ref=ARTUbpDh1NyXs9zZ2RFAVHBgxI1aPItQPmKEFRAaOSjNxPv14q3nR78iY6s-SWqsCTs&fref=nf""","""10156197367259453_2040985392799315""",INQUIRER
"""Shut up n kau.... Mga pampagulo ng lipunan..""","""10156197367259453_147187609216980""",INQUIRER
"""Nagtataka lang ako... why US... why not China... di ba China ang sumasakot sa isla ng Philippines?""","""10156197367259453_152861418642387""",INQUIRER
"""mga unggoy..""","""10156197367259453_2040985402799314""",INQUIRER
"""Tindig sa para sa pera""","""10156197367259453_147187615883646""",INQUIRER
"""tama ka norwila""","""10156197367259453_2040985412799313""",INQUIRER
"""sigaw pa para marinig kayo at ng madagdagan an bilang niyo...hehehe""","""10156197367259453_122553538404534""",INQUIRER
"""Mabuhay ang karapatang pantao... Mamatay ang mga trolls...""","""10156197367259453_147187622550312""",INQUIRER
"""Hahahahaha""","""10156197367259453_152861435309052""",INQUIRER
"""Mga adik!!!  Mga salot ng pilipinas nag lutangan....\ud83d\ude00\ud83d\ude00\ud83d\ude00\ud83d\ude00""","""10156197367259453_147187639216977""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_147187645883643""",INQUIRER
"""Isang sigaw bayad wahahaha""","""10156197367259453_152861461975716""",INQUIRER
"""pano abante kc wala tao haha""","""10156197367259453_118737262146249""",INQUIRER
"""Baho nyo""","""10156197367259453_118737265479582""",INQUIRER
"""MABUHAY ang majority""","""10156197367259453_152861471975715""",INQUIRER
"""Lab song tlaga""","""10156197367259453_1953126418287937""",INQUIRER
"""Bayaran lahat ng naupong pangulo puro pang gulo lng gnawa nyo bayaran bayaran""","""10156197367259453_122553625071192""",INQUIRER
"""MGA BINAYARAN YAN MALABANAN SIPHONING LNG KATAPAT NYAN PARA WALA NG MANGAHAS NA MAY MAGRALLY JAN ILAGAY SA FIRETRUCK AT ESPRAY SA MGA BAYARAN NA YAN""","""10156197367259453_152861481975714""",INQUIRER
"""Miluonarya na  kayo ....mga adik  yan""","""10156197367259453_2040985446132643""",INQUIRER
"""Mabuhay k TRILLANES""","""10156197367259453_118737285479580""",INQUIRER
"""May pakain sa caloocan mga kadds""","""10156197367259453_118737288812913""",INQUIRER
"""Matcho c tatay.""","""10156197367259453_122553648404523""",INQUIRER
"""mga BAYARAN!!!""","""10156197367259453_147187669216974""",INQUIRER
"""Ipakita ang lakas ng pagkakaisa durugin ang sinungaling na x dutae.""","""10156197367259453_152861491975713""",INQUIRER
"""Ibalik ang mga kurakot sigaw ng mga ugokkk""","""10156197367259453_1953126438287935""",INQUIRER
"""Kaka rampot lang kau magkano bibayad sa into?""","""10156197367259453_2040985506132637""",INQUIRER
"""Sa susunod sa Malacanang na pupunta ang tao, malapit na yan.""","""10156197367259453_147187679216973""",INQUIRER
"""BOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO""","""10156197367259453_1953126448287934""",INQUIRER
"""Nanginginig na mga kampon ni Dutae hahaga""","""10156197367259453_1953126451621267""",INQUIRER
"""laban lang b safe""","""10156197367259453_152861515309044""",INQUIRER
"""Makapal ang mukha ng mga taong may masamang plano kaya tanggalin lahat ang mga kasabwat ng mga suwapang na mga oligarkiya.\nNgayon lang tayo nagkaroon ng tunay na presidente sa Pilipinas kaya dapat tulungan si PRRD at dapat tanggalin lahat ang obstructionist na mga tao kung gusto nating umasenso. Hindi na kailangan na maging high school graduate para maintindihan ang mga plano ng mga suwapang na mga Filipino. Sila ang tunay na salot.""","""10156197367259453_1953126458287933""",INQUIRER
"""Ang mga trolls na dutertads, nilngaw ba rally nyo Ngayon at nandito Lang kayo sa keyboard\ud83d\ude1d\ud83d\ude1d\ud83d\ude1c\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02""","""10156197367259453_118737302146245""",INQUIRER
"""Wow ang dami di kayo mabilang hahaha""","""10156197367259453_122553658404522""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_147187695883638""",INQUIRER
"""Naging legal ang pagpasok ng shabu from China through BOC mula naging pangulo si Duderte!\n#DuderteResign\n#PolongIkulong""","""10156197367259453_152861525309043""",INQUIRER
"""Salamat naman at may boses pa ang bayan""","""10156197367259453_1953126468287932""",INQUIRER
"""MABUHAY C PANGULONG DUTERTE...MABUHAY TAYONG LAHAT..""","""10156197367259453_1953126474954598""",INQUIRER
"""TAGA CENTRAL LUZON KA PALA TYONG?KALA KO TAGA NIMIK HAHAHAHA""","""10156197367259453_2040985576132630""",INQUIRER
"""Magkano binayad sa inyo""","""10156197367259453_118737312146244""",INQUIRER
"""God bless sa inyong lahat""","""10156197367259453_118737318812910""",INQUIRER
"""Mga adik\ud83d\ude21\ud83d\ude21\ud83d\ude21""","""10156197367259453_122553668404521""",INQUIRER
"""Ang daming dutertrolls d2.""","""10156197367259453_147187705883637""",INQUIRER
"""https://www.facebook.com/Tractor-Tochan-478502349019756/?hc_ref=ARTUbpDh1NyXs9zZ2RFAVHBgxI1aPItQPmKEFRAaOSjNxPv14q3nR78iY6s-SWqsCTs&fref=nf""","""10156197367259453_147187709216970""",INQUIRER
"""Du30 kami walang puwang ang mga bayaran sa pilipinas mga patay gutom""","""10156197367259453_152861541975708""",INQUIRER
"""kami nga naa sa MINDANAO safe ka au me diri nga nag Martial Law ngano ko react mo nga wala man mo g apil ayaw daw apila ang MINDANAO inyo mga ka buang ka malinawon ra namo diri""","""10156197367259453_147187719216969""",INQUIRER
"""bwaaaaa""","""10156197367259453_147187729216968""",INQUIRER
"""Tsk tsk tsk. Para po ba sa inyo,cnu ba ang matinong presidente? Lahat na lang walang magaling at nagawang mabuti. Di din ako pabor sa EJK pero kung un lang ang magiging dahilan para tumino,gawin na para di pa mapamarisan!\n#godu30""","""10156197367259453_152861551975707""",INQUIRER
"""Mga. BAYARAN""","""10156197367259453_122553681737853""",INQUIRER
"""abante abante...tapos scattered ng konte para marami tingnan hahahha""","""10156197367259453_122553685071186""",INQUIRER
"""Bayarannnnnnnn hahhahahhah""","""10156197367259453_122553695071185""",INQUIRER
"""Duterte parin kami  go go go  duterte""","""10156197367259453_118737345479574""",INQUIRER
"""Baho nyo""","""10156197367259453_122553701737851""",INQUIRER
"""\ud83d\udc4a\ud83d\udc4a\ud83d\udc4a\ud83d\udc4a\ud83d\udc4a\ud83d\udc4a\ud83d\udc4a\ud83d\udc4a\ud83d\udc4a\ud83d\udc4a\ud83d\udc4a\ud83d\udc4a\ud83d\udc4a\ud83d\udc4a""","""10156197367259453_122553715071183""",INQUIRER
"""Yan ang nagdala sa budget hahahahahaha""","""10156197367259453_152861561975706""",INQUIRER
"""And for your information, gising n gising n kami at hndi pauuto sa mga LP\ud83d\ude04\ud83d\ude04\ud83d\ude04\ud83d\udc4d\ud83d\udc4d\ud83d\udc4d\ud83d\udc4a\ud83d\udc4a\ud83d\udc4a""","""10156197367259453_2040985612799293""",INQUIRER
"""Makano bayad \n...?kawawa nmn kyo mga baliw""","""10156197367259453_147187752550299""",INQUIRER
"""Shabuuu pa more""","""10156197367259453_118737358812906""",INQUIRER
"""Presidente NA criminal""","""10156197367259453_122553731737848""",INQUIRER
"""na kaau ang mg RESIG MGA DILAWAN""","""10156197367259453_152861581975704""",INQUIRER
"""yan na""","""10156197367259453_122553738404514""",INQUIRER
"""God bless and protect you all\u203c\ufe0f\ud83d\ude4f\u2764\ufe0f\ufe0f\ud83c\uddf5\ud83c\udded\u2764\ufe0f\ufe0f""","""10156197367259453_2040985632799291""",INQUIRER
"""https://www.facebook.com/Tractor-Tochan-478502349019756/?hc_ref=ARTUbpDh1NyXs9zZ2RFAVHBgxI1aPItQPmKEFRAaOSjNxPv14q3nR78iY6s-SWqsCTs&fref=nf""","""10156197367259453_122553745071180""",INQUIRER
"""ikulong ang druglord na mga duterte""","""10156197367259453_1953126551621257""",INQUIRER
"""Renato reyes na naman?""","""10156197367259453_152861591975703""",INQUIRER
"""ano kyang npala nila sa rally kundi pagod gutom at skit ng ktawan..buti sna kung totoong may pnaglalaban ung iba nman jan bnyaran lng..isa padmi nila reklamo wla nmang kyang ibgay na mgndang solusyon..mrming alm ang presidente na di ntin alm kya gumagwa xia ng mga gnung hkbang pra sa ikabubuti ng mrami..""","""10156197367259453_122553755071179""",INQUIRER
"""SI BABALU NASA STAGE ... MUKHANG MASAYA AT MALAKI NA NAMAN ANG KINITA""","""10156197367259453_122553758404512""",INQUIRER
"""Ha ha ha di man sumasagot ang pinapa response nila""","""10156197367259453_147187759216965""",INQUIRER
"""Ako naman po si Daneil jontilano na kontra sa mga katulad nyong tatanga tanga\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02""","""10156197367259453_147187769216964""",INQUIRER
"""Ang tanong kumain nba kau ?""","""10156197367259453_152861598642369""",INQUIRER
"""Mga adik""","""10156197367259453_152861605309035""",INQUIRER
"""Andyan nnman sya!!!!""","""10156197367259453_2040985649465956""",INQUIRER
"""HAHAHAHAHAHA MGA SIRA ULO KAYO ANG NAGPAHIRAP SA ATING BANSA HAHAHAHAHA""","""10156197367259453_152861611975701""",INQUIRER
"""Nkadrugs yan mga nagsasalita""","""10156197367259453_152861615309034""",INQUIRER
"""Renatong Panget!!!!""","""10156197367259453_118737372146238""",INQUIRER
"""Gutom Lang sana wag umulan kasi magmumukha kayung mga basang sisiw after!!!!""","""10156197367259453_147187792550295""",INQUIRER
"""Dami adik""","""10156197367259453_147187812550293""",INQUIRER
"""Reyes bayad""","""10156197367259453_2040985666132621""",INQUIRER
"""Mga mukhang pera""","""10156197367259453_2040985672799287""",INQUIRER
"""HAHA HA.....cge hanggang klan kayo Jan....magkano ang bayad ng isa sa inyo????cigurado ang nsa likod nyo ay yellowtards....imbes na tumulong kyo ay hindi kayo pa ang SALOT SA BAYAN....""","""10156197367259453_152861628642366""",INQUIRER
"""ulan na""","""10156197367259453_118737398812902""",INQUIRER
"""Mga bayaran""","""10156197367259453_118737405479568""",INQUIRER
"""Baho nyo""","""10156197367259453_122553781737843""",INQUIRER
"""waiver dugong""","""10156197367259453_147187835883624""",INQUIRER
"""Naku si Babalu""","""10156197367259453_152861638642365""",INQUIRER
"""Hindi US Duterte. China Duterte!""","""10156197367259453_122553795071175""",INQUIRER
"""Babalu""","""10156197367259453_147187875883620""",INQUIRER
"""Buhay pa pala si babalu..""","""10156197367259453_147187882550286""",INQUIRER
"""Go DU30""","""10156197367259453_147187889216952""",INQUIRER
"""Tumanda nlang si reyes aktibista parin""","""10156197367259453_1953126678287911""",INQUIRER
"""mabuhay ang bayarang reyessss....""","""10156197367259453_118737415479567""",INQUIRER
"""Hahahaha.""","""10156197367259453_122553815071173""",INQUIRER
"""Malaki daw""","""10156197367259453_1953126681621244""",INQUIRER
"""Bobong DILAWTARDS""","""10156197367259453_2040985726132615""",INQUIRER
"""malaki daw""","""10156197367259453_2040985749465946""",INQUIRER
"""Yumaman kana DYAN!""","""10156197367259453_2040985759465945""",INQUIRER
"""Ikaw pupunta jan na wlang binibigay na pera para lng mag rally posebleng wla cnu niloloko nyo""","""10156197367259453_118737445479564""",INQUIRER
"""pres. demonyo""","""10156197367259453_147187902550284""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_1953126704954575""",INQUIRER
"""Go go go mga kabbayan Ng pilipino""","""10156197367259453_2040985776132610""",INQUIRER
"""kasamang renato babalu reyes""","""10156197367259453_118737472146228""",INQUIRER
"""Wahahaha""","""10156197367259453_2040985792799275""",INQUIRER
"""6.4b na shabu!!nilamon ng Dutae admin!!ingat mga kabayan!!""","""10156197367259453_122553828404505""",INQUIRER
"""Bayaran kayo!""","""10156197367259453_122553831737838""",INQUIRER
"""nagsalita na bayaran yumaman sa rally""","""10156197367259453_147187919216949""",INQUIRER
"""toara ang karaang damang nga c mr rallyista! kwarta kwarta lng""","""10156197367259453_122553845071170""",INQUIRER
"""hahaha""","""10156197367259453_2040985802799274""",INQUIRER
"""All of tou are all FOOL, UR JUST WASTING UR TIME\ud83d\ude08""","""10156197367259453_2040985809465940""",INQUIRER
"""Boooo""","""10156197367259453_118737532146222""",INQUIRER
"""Mga bayaran""","""10156197367259453_122553851737836""",INQUIRER
"""Baho myo""","""10156197367259453_152861668642362""",INQUIRER
"""Pakita muna ni Polong ang tattoo nya para maniwala kami sa pamilyang DUTAE..""","""10156197367259453_122553858404502""",INQUIRER
"""Mabuhay ipaglaban ang ating karapatan!!""","""10156197367259453_147187942550280""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_147187945883613""",INQUIRER
"""Boy Renato lng ang naging mayaman jan hehehehe""","""10156197367259453_152861678642361""",INQUIRER
"""China Duterte Hindi US""","""10156197367259453_118737545479554""",INQUIRER
"""Tara punta tayo! Malaki daw ang bigayan dyan ngayon hahahahahaha \ud83d\ude02\ud83d\ude02""","""10156197367259453_1933973523537448""",INQUIRER
"""Reyes yan dapat ang itumba hahhahahha sya ang leader magsabi ng kwak kwak kwak""","""10156197367259453_1953126741621238""",INQUIRER
""",,wow kitang kita mo are mga nasalikuran ,,konti nyo pala..""","""10156197367259453_122553865071168""",INQUIRER
"""Si patay gutom nag sasalita""","""10156197367259453_1933973536870780""",INQUIRER
"""ANJAN NA C REYES YAKMO!!!""","""10156197367259453_118737555479553""",INQUIRER
"""Ehhh Bakit yan lng caption asan sila hahaha""","""10156197367259453_147187969216944""",INQUIRER
"""BABALUUUU""","""10156197367259453_152861708642358""",INQUIRER
"""BISDAK parin kami go go go duterte wlang sawa suporta""","""10156197367259453_152861711975691""",INQUIRER
"""wala nag kayung isang libo eh""","""10156197367259453_152861731975689""",INQUIRER
"""Renato Reyes wala ka na bang pera sa banko Kaya nag rarally ka na naman hahahaha \ud83d\ude02 \ud83d\ude02 \ud83d\ude02""","""10156197367259453_1933973556870778""",INQUIRER
"""Wow ha napakalaking rallybwahahhahaha kakatawa hahjahaha""","""10156197367259453_122553871737834""",INQUIRER
"""Ibagsak ang rehiming duterte,duterte resign now,""","""10156197367259453_147188025883605""",INQUIRER
"""Haha""","""10156197367259453_147188029216938""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_2040985829465938""",INQUIRER
"""OustDUTERTE!!! Wooohooooooo!!!!""","""10156197367259453_1933973590204108""",INQUIRER
"""ang ingay nyo""","""10156197367259453_1953126771621235""",INQUIRER
"""Hahahahhahaha sya na naman haha money talk na naman haha""","""10156197367259453_2040985836132604""",INQUIRER
"""renato baba""","""10156197367259453_122553888404499""",INQUIRER
"""Maluwag pa ang minteryo para sa mga pasaway?magbago na kayo.itigil na ninyo ang pagtanggap ng pera galing sa DILAWAN.magsi i Wish na kayo.wala kayong mapala kahit gawin pang 10k ang binayad sa inyo galing sa mga corrupt druglords pang nag organize sa inyo.mga pasaway kayo at nagdala ng problema sa bansang pinas.""","""10156197367259453_118737588812883""",INQUIRER
"""Nag sayang lng ng mga oras...""","""10156197367259453_1933973596870774""",INQUIRER
"""Mag civil war nalang""","""10156197367259453_1933973603537440""",INQUIRER
"""Gutom Yan sila.. pakainin nyo muna sila..""","""10156197367259453_118737595479549""",INQUIRER
"""Babalu tumahimik ka hahahhaha""","""10156197367259453_1933973623537438""",INQUIRER
"""Wala  na  kayo""","""10156197367259453_122553901737831""",INQUIRER
"""wowwwmay trabaho nanaman c reyes hahhaha""","""10156197367259453_147188075883600""",INQUIRER
"""nakikinig kayo jan sa mga yan eh mga bayarang activista yan. gunggong""","""10156197367259453_152861761975686""",INQUIRER
"""Aruuuuyyyyy...si renato...""","""10156197367259453_152861768642352""",INQUIRER
"""We ehhh d Nga madami asan""","""10156197367259453_147188079216933""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_152861775309018""",INQUIRER
"""Dami pa daw babayaran na tao c reyes hahahaha""","""10156197367259453_122553908404497""",INQUIRER
"""mga ANGOL!!!!!!!!!!""","""10156197367259453_1953126818287897""",INQUIRER
"""Ha ha saan cla...l""","""10156197367259453_2040985879465933""",INQUIRER
"""Naa napod si Reyes loslos nimo wala nakay lain trabaho""","""10156197367259453_122553918404496""",INQUIRER
"""Laki ng kita mo Dyan""","""10156197367259453_1933973643537436""",INQUIRER
"""Anu b yan?.""","""10156197367259453_1953126831621229""",INQUIRER
"""Nasaan mga bayaran""","""10156197367259453_118737618812880""",INQUIRER
"""Renato reyes ang taong habang buhay nang hanap buhay at pakain sa pamilya nya at mang gulo sa kalye""","""10156197367259453_147188109216930""",INQUIRER
"""Tingnan mo mga itsura nla..mga dugyot..eheh""","""10156197367259453_152861795309016""",INQUIRER
"""Mang binta na kau ng shabu""","""10156197367259453_2040985902799264""",INQUIRER
"""mga baliw mga taga mindanao gusto ng martial law kayo taga luzon ayaw hahaha mga baliw..putang inang reyes yan ginamit lang kayo niyan siya lang mgkapera kayo hindi""","""10156197367259453_1933973660204101""",INQUIRER
"""Ohh tlaga sbrang dami ba?""","""10156197367259453_147188115883596""",INQUIRER
"""Reynato reyes jan kana pinanganak lumaki tumanda jan ka narin mamatay hinayupak ka!""","""10156197367259453_2040985926132595""",INQUIRER
"""otot ninyo mag-siuwian kayo at maglinis ng bakuran ninyo""","""10156197367259453_122553935071161""",INQUIRER
"""PATALSIKIN SI DUTAE!!!!""","""10156197367259453_152861808642348""",INQUIRER
"""jan ka nabubuhay,magkano kita? Renato.""","""10156197367259453_147188125883595""",INQUIRER
"""Mga walng kweta  puro kayo reyes mukhang pera""","""10156197367259453_122553945071160""",INQUIRER
"""si babalu nag salita na!""","""10156197367259453_122553951737826""",INQUIRER
"""bwaaaa""","""10156197367259453_118737642146211""",INQUIRER
"""Kawawa nmn c reyes sakit na ng lalamunan nya \ud83d\ude02\ud83d\ude02\ud83d\ude02""","""10156197367259453_147188135883594""",INQUIRER
"""Sha nlng mag paka presidente!! Hahaha""","""10156197367259453_1933973670204100""",INQUIRER
"""Marcos matagal na patay""","""10156197367259453_122553958404492""",INQUIRER
"""Nanginginig na mga kamponni Dutae.. takot na takot sila kaya comment sila ng comment hahaha gawa din kayo mga ingit kayo.tulad ng amo nyo..""","""10156197367259453_147188149216926""",INQUIRER
"""Mgkano bayaran dyan punta ako""","""10156197367259453_152861838642345""",INQUIRER
"""Unsa may imo gkatabang animal ka""","""10156197367259453_118737655479543""",INQUIRER
"""Ni langaw c reyes""","""10156197367259453_1933973686870765""",INQUIRER
"""IpaglabN ang karapatan natin""","""10156197367259453_1933973696870764""",INQUIRER
"""Sa dami ng mga nag ra rally bayaran??? Grabeng pera yan kung mga bayaran ysn. Mga trolls\ud83d\ude21 mga nag hihirap silang mag rally para sa buong Pilipino!""","""10156197367259453_152861851975677""",INQUIRER
"""Mas mabuti yan linggo linggo sila mag rarally, para maubos ang kinita ng mga LP sa droga.""","""10156197367259453_1933973693537431""",INQUIRER
"""Pag lolo""","""10156197367259453_122553968404491""",INQUIRER
"""#tindigpilipinas""","""10156197367259453_118737668812875""",INQUIRER
